isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780439700887,0439700884,Lady Friday,,Garth Nix,Juvenile Fiction,http://books.google.com/books/content?id=hcPrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Young Arthur Penhaligon must weigh an offer from Lady Friday that is either a cunning trap for the Rightful Heir or a golden opportunity that he must seize.,2007.0,3.92,320.0,19083.0,0,18.0,28,Lady Friday,9780439700887 Young Arthur Penhaligon must weigh an offer from Lady Friday that is either a cunning trap for the Rightful Heir or a golden opportunity that he must seize.,Children's Fiction,0.06413363665342331,0.10400672256946564,0.47200527787208557,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439709101,0439709105,Inkheart,,Cornelia Caroline Funke,Juvenile Fiction,,"Twelve-year-old Meggie learns that her father Mo, a bookbinder, can ""read"" fictional characters to life when an evil ruler named Capricorn, freed from the novel ""Inkheart"" years earlier, tries to force Mo to release an immortal monster from the story.",2005.0,3.87,563.0,309700.0,0,20.0,40,Inkheart,"9780439709101 Twelve-year-old Meggie learns that her father Mo, a bookbinder, can ""read"" fictional characters to life when an evil ruler named Capricorn, freed from the novel ""Inkheart"" years earlier, tries to force Mo to release an immortal monster from the story.",Children's Fiction,0.17032310366630554,0.6334136724472046,0.060594722628593445,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439736466,0439736463,"Where We Are, what We See",The Best Young Artists and Writers in America : a Push Anthology,David Levithan,Juvenile Nonfiction,,"A collection of poems, stories, essays, and art drawn from the 2002, 2003, and 2004 Scholastic Art & Writing Awards showcases cutting-edge young authors and artists.",2005.0,3.73,288.0,41.0,0,20.0,26,"Where We Are, what We See: The Best Young Artists and Writers in America : a Push Anthology","9780439736466 A collection of poems, stories, essays, and art drawn from the 2002, 2003, and 2004 Scholastic Art & Writing Awards showcases cutting-edge young authors and artists.",Children's Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.4238021969795227,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439746854,043974685X,Inky the Indigo Fairy,,Daisy Meadows,Juvenile Fiction,http://books.google.com/books/content?id=S87FdJuQJaAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the evil Jack Frost sends the Rainbow Fairies away, Rachel and Kirsty hope that a magical book that transports them to the Land of Sweets will lead them to Inky.",2006.0,3.79,80.0,1971.0,0,19.0,31,Inky the Indigo Fairy,"9780439746854 When the evil Jack Frost sends the Rainbow Fairies away, Rachel and Kirsty hope that a magical book that transports them to the Land of Sweets will lead them to Inky.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.26489201188087463,0.07128017395734787,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439746861,0439746868,Heather the Violet Fairy,,Daisy Meadows,Juvenile Fiction,http://books.google.com/books/content?id=q5YDUzCjIigC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the evil Jack Frost sends the Rainbow Fairies away, Rachel and Kirsty hope that a merry-go-round that transports them to a magical world will lead them to Heather.",2006.0,3.85,80.0,2197.0,0,19.0,29,Heather the Violet Fairy,"9780439746861 When the evil Jack Frost sends the Rainbow Fairies away, Rachel and Kirsty hope that a merry-go-round that transports them to a magical world will lead them to Heather.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.432344526052475,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439791403,0439791405,Your Best Friend's Boyfriend,,J. E. Bright,Juvenile Fiction,http://books.google.com/books/content?id=vj0glZZuQE0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the main character recieves attention from her best friend's boyfriend, the reader is asked to choose how the story will progress at various points along the narrative.",2006.0,3.35,240.0,48.0,0,19.0,28,Your Best Friend's Boyfriend,"9780439791403 When the main character recieves attention from her best friend's boyfriend, the reader is asked to choose how the story will progress at various points along the narrative.",Children's Fiction,0.07032119482755661,0.393932968378067,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439793957,0439793955,The Case of the Snowboarding Superstar,,James Preller,Juvenile Fiction,http://books.google.com/books/content?id=n0Z2GQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Jigsaw Jones goes to Vermont with his family for winter break, he has to find a missing good luck charm without the help of his partner, Mila.",2006.0,3.97,80.0,117.0,0,19.0,28,The Case of the Snowboarding Superstar,"9780439793957 When Jigsaw Jones goes to Vermont with his family for winter break, he has to find a missing good luck charm without the help of his partner, Mila.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.630307137966156,0.07876548916101456
9780439798730,0439798736,Thorn in Her Side,,Jane B. Mason;Sarah Hines-Stephens,Juvenile Fiction,http://books.google.com/books/content?id=d0lQGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Briar Rose lands the role of Princess Perfecta in the school play and Nettle, who plays opposite Rose, seems almost too perfect as the evil fairy.",2006.0,3.87,144.0,210.0,0,19.0,26,Thorn in Her Side,"9780439798730 Briar Rose lands the role of Princess Perfecta in the school play and Nettle, who plays opposite Rose, seems almost too perfect as the evil fairy.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.3769912123680115,0.5688338875770569,0.11169015616178513,0.07876548916101456
9780439803632,0439803632,Gothic!,ten original dark tales,Deborah Noyes,Horror stories,http://books.google.com/books/content?id=FhRQ7hS07v4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Drawing on dark fantasy and the fairy tale as well as horror and wild humor, ten acclaimed authors pay homage to the gothic tale in wide-ranging stories of the supernatural and surreal.",2005.0,3.55,241.0,14.0,0,20.0,32,Gothic!: ten original dark tales,"9780439803632 Drawing on dark fantasy and the fairy tale as well as horror and wild humor, ten acclaimed authors pay homage to the gothic tale in wide-ranging stories of the supernatural and surreal.",Fiction,0.06413363665342331,0.10400672256946564,0.9433228373527527,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439810715,043981071X,A break with charity,a story about the Salem witch trials,Ann Rinaldi,Trials (Witchcraft),http://books.google.com/books/content?id=72_0GWOn21cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While waiting for a church meeting in 1706, Susanna English, daughter of a wealthy Salem merchant, recalls the malice, fear, and accusations of witchcraft that tore her village apart in 1692.",2005.0,3.79,298.0,37.0,0,20.0,31,A break with charity: a story about the Salem witch trials,"9780439810715 While waiting for a church meeting in 1706, Susanna English, daughter of a wealthy Salem merchant, recalls the malice, fear, and accusations of witchcraft that tore her village apart in 1692.",Nonfiction,0.802959144115448,0.10400672256946564,0.136832132935524,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439827607,0439827604,The Harry Potter Collection,The First Six Spellbinding Adventures at Hogwarts,J. K. Rowling,Juvenile Fiction,http://books.google.com/books/content?id=v0z1PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The first six years of Harry Potter magic are captured in a boxed set which includes The Sorcerer's Stone, The Chamber of Secrets, The Prisoner of Azkaban, The Goblet of Fire, The Order of the Phoenix, and The Half-Blood Prince.",2005.0,4.73,3342.0,27410.0,0,20.0,40,The Harry Potter Collection: The First Six Spellbinding Adventures at Hogwarts,"9780439827607 The first six years of Harry Potter magic are captured in a boxed set which includes The Sorcerer's Stone, The Chamber of Secrets, The Prisoner of Azkaban, The Goblet of Fire, The Order of the Phoenix, and The Half-Blood Prince.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.05559211224317551,0.8709079623222351,0.11169015616178513,0.07876548916101456
9780439847773,043984777X,The Abduction,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=4yZOGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Aiden's sister, Meg, is kidnapped, he teams up with the FBI to try to find her by tracking down clues only a brother could recognize.",2006.0,3.99,144.0,3232.0,0,19.0,26,The Abduction,"9780439847773 When Aiden's sister, Meg, is kidnapped, he teams up with the FBI to try to find her by tracking down clues only a brother could recognize.",Children's Fiction,0.3096579909324646,0.10400672256946564,0.4887869656085968,0.040564414113759995,0.5494767427444458,0.12334689497947693,0.07876548916101456
9780439847797,0439847796,The Rescue,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=g3tGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As Aiden Falconer and FBI Agent Harris are closing in on the people who kidnapped Meg, Meg, unaware of the efforts to rescue her, tries to escape on her own and is never where she is suppose to be.",2006.0,4.11,140.0,1818.0,0,19.0,39,The Rescue,"9780439847797 As Aiden Falconer and FBI Agent Harris are closing in on the people who kidnapped Meg, Meg, unaware of the efforts to rescue her, tries to escape on her own and is never where she is suppose to be.",Children's Fiction,0.09517834335565567,0.10400672256946564,0.5228087902069092,0.040564414113759995,0.5494767427444458,0.14047758281230927,0.07876548916101456
9780439856263,0439856264,Mister Monday,,Garth Nix,Juvenile Fiction,http://books.google.com/books/content?id=mAVCTw7FQ7EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Although Arthur Penhaligon is supposed to die, he is saved by a key shaped like the minute hand of a clock, and now some bizarre creatures--including Mister Monday, his avenging messengers, and an army of dog-faced Fetchers--will stop at nothing to get the key.",2005.0,3.78,384.0,30795.0,0,20.0,44,Mister Monday,"9780439856263 Although Arthur Penhaligon is supposed to die, he is saved by a key shaped like the minute hand of a clock, and now some bizarre creatures--including Mister Monday, his avenging messengers, and an army of dog-faced Fetchers--will stop at nothing to get the key.",Children's Fiction,0.12734238803386688,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.6398468017578125,0.11169015616178513,0.10237587243318558
9780439862691,0439862698,Ghosthunters and the Muddy Monster of Doom!,Ghosthunters Bk. 4,Cornelia Caroline Funke,Ghost stories,http://books.google.com/books/content?id=9NUJzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the fate of the world resting on the outcome of his battle against the mud-dripping minotaur, Tom's final exam is one that is certain to test his combined knowledge in the field and, if he survives, rightfully earn him his Ghosthunting Diploma.",2007.0,3.92,176.0,510.0,0,18.0,43,Ghosthunters and the Muddy Monster of Doom!: Ghosthunters Bk. 4,"9780439862691 With the fate of the world resting on the outcome of his battle against the mud-dripping minotaur, Tom's final exam is one that is certain to test his combined knowledge in the field and, if he survives, rightfully earn him his Ghosthunting Diploma.",Fiction,0.2370021492242813,0.10400672256946564,0.05136279761791229,0.14071005582809448,0.5825634598731995,0.11169015616178513,0.07876548916101456
9780439872461,0439872464,The Trouble with Violet,,Anne Mazer,Juvenile Fiction,http://books.google.com/books/content?id=Z6kSpF19og0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When strange things start happening and eight-year-old Mabel, who is very sensible, cannot figure them out, she discovers a family secret that affects her younger sister Violet.",2007.0,3.9,112.0,221.0,0,18.0,27,The Trouble with Violet,"9780439872461 When strange things start happening and eight-year-old Mabel, who is very sensible, cannot figure them out, she discovers a family secret that affects her younger sister Violet.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.5114704370498657,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.42454615235328674
